"x", "y", "z", "gx", "gy", "gz", "ts"
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.06070078987935558, -0.07008448510067537, -0.03726736212074756, 0.19946692581176756, 0.12135609664916991, -9.841066648864745, 1570112825298
0.001789842558838427, 0.008268920646142213, -0.050501522225141524, 0.2109890213012695, 0.12419921112060546, -9.854234757995606, 1570112825431
-0.0015196473153308034, -0.0029778741664718833, -0.05169803853332996, 0.20769699401855468, 0.11282675323486327, -9.855431858825684, 1570112825448
-0.0015196473153308034, -0.0029778741664718833, -0.05169803853332996, 0.20769699401855468, 0.11282675323486327, -9.855431858825684, 1570112825448
0.003385422920901328, 0.001909075891179964, -0.047208325898647305, 0.21263503494262695, 0.11761515655517578, -9.85094273071289, 1570112825465
0.003385422920901328, 0.001909075891179964, -0.047208325898647305, 0.21263503494262695, 0.11761515655517578, -9.85094273071289, 1570112825465
0.00495731188012287, -0.003434467960707843, -0.041356092739105225, 0.2141314109802246, 0.11103110198974608, -9.84510686416626, 1570112825481
-0.004773589343670755, -0.00457514416212216, -0.03700783440172672, 0.20335748524321243, 0.11103110198974608, -9.840767373657226, 1570112825498
-0.004773589343670755, -0.00457514416212216, -0.03700783440172672, 0.20335748524321243, 0.11103110198974608, -9.840767373657226, 1570112825498
-0.00014753697821870445, -0.004093872584355995, -0.04735913254618644, 0.2088940948486328, 0.11207857434921897, -9.85109236831665, 1570112825514
0.00046792803900316354, -0.0007746833000797778, -0.04689443764388561, 0.20904373245239258, 0.1149216796875, -9.85064345550537, 1570112825531
0.00046792803900316354, -0.0007746833000797778, -0.04689443764388561, 0.20904373245239258, 0.1149216796875, -9.85064345550537, 1570112825531
-0.00016784911388531326, 0.0012856741626746952, -0.04973638307154178, 0.20859481964111326, 0.11656769332885741, -9.853486569976805, 1570112825548
-0.0030341617978177963, -0.011317631559120491, -0.050501522225141524, 0.20649989318847656, 0.1039981346130371, -9.854234757995606, 1570112825565
-0.0030341617978177963, -0.011317631559120491, -0.050501522225141524, 0.20649989318847656, 0.1039981346130371, -9.854234757995606, 1570112825565
0.0017112060983665287, -0.0025229060737416145, -0.04584814346134662, 0.21068974609375, 0.11252747802734374, -9.849595992279053, 1570112825581
0.0017112060983665287, -0.0025229060737416145, -0.04584814346134662, 0.21068974609375, 0.11252747802734374, -9.849595992279053, 1570112825581
-0.005098967106826603, -0.004572632544627413, -0.04957213242053985, 0.20335750350952148, 0.10998364789658226, -9.853336932373047, 1570112825598
0.005400909195467829, -0.0026574283067602664, -0.04987900641262531, 0.21413139271391554, 0.11207856521606445, -9.853636207580566, 1570112825615
0.005400909195467829, -0.0026574283067602664, -0.04987900641262531, 0.21413139271391554, 0.11207856521606445, -9.853636207580566, 1570112825615
-0.005578201991133391, 0.005707865385944024, -0.03491349247097969, 0.20305822830200193, 0.12045828015976585, -9.838672447204589, 1570112825631
-0.002760039297863841, 0.0016300123546272515, -0.05195990433990955, 0.20560206756591795, 0.1158195053100586, -9.855731134033203, 1570112825648
-0.002760039297863841, 0.0016300123546272515, -0.05195990433990955, 0.20560206756591795, 0.1158195053100586, -9.855731134033203, 1570112825648
